feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Vancomycin.resistance..VanT.serine.racemases	Timepoint	treatment	4.92204123555219e-06	7.75353884871645e-06	11	11	0.525553666154058	0.999075791261131
Ectoine.synthesis	Timepoint	treatment	-5.00380496476233e-08	5.12638382778949e-07	11	4	0.969532524152156	0.999075791261131
Hyaluronic.Acid.containing.Cell.Walls	Timepoint	treatment	-4.03621956608041e-07	3.21748915678303e-07	11	2	0.876684735780408	0.999075791261131
Protein.O.mannosyltransferase.and.16S.rRNA..cytidine.1402..2.O..methyltransferase.cluster.0.0.1.8123953.0.6641851.1.0.2.441524.0.2.6463964.9.479263.0.7572348.Galactosamine.Substituent.of.Arabinogalactan.in.Mycobacteria.0.0.0.45309883.0.0.0.1.220762.0.62703407.0.8821321.1.4583482.0.Mycobacterial.signal.transduction.system.MprAB.required.for.persistent.infections.0.0.0.45309883.0.0.0.0.0.62703407.0.4.3750443.0.Biofilm.formation.in.Staphylococcus.0.0.0.0.0.0.1.220762.0.0.8821321.0.0.DNA.recombination..archaeal.0.0.0.0.0.0.0.0.26.463964.155.31409.0.Potential.DNA.repair.cluster.0.1.9529605.0.45309883.1.9925554.3.0.7627007.1.220762.1.8811021.0.1.4583482.0.7572348.DNA.topoisomerases..Type.II..ATP.dependent.0.0.0.0.0.0.7627007.0.0.29.992493.134.16803.0.Methanogenesis.from.methylated.compounds.0.0.0.90619767.0.0.0.0.0.29.992493.163.33499.0.7572348.Anaerobic.respiratory.complex.QmoABC.0.0.1.8123953.1.9925554.0.0.0.0.0.0.0.Heme.O.and.Heme.A.biosynthesis..with.selected.terminal.oxidases..0.0.97648025.0.90619767.0.0.4.5762043.2.441524.16.92992.2.6463964.1.4583482.26.50322.Tetrathionate.respiration.0.0.29.451424.0.6641851.1.0.7627007.0.0.62703407.4.4106607.8.020915.0.7572348.Coenzyme.F420.hydrogenase.0.0.0.0.0.0.0.0.38.813812.181.56435.0.H2.CoM.S.S.HTP.oxidoreductase.0.0.0.0.0.0.0.0.0.8821321.2.1875222.0.Archaeal.membrane.bound.hydrogenases.0.0.0.0.0.0.0.0.54.692192.326.66998.0.Mebrane.bound.hydrogenases.0.0.0.0.0.0.0.0.50.281532.293.85715.0.NAD.reducing..NiFe..hydrogenase.HoxFUYH.E..0.0.0.90619767.0.0.0.1.220762.1.8811021.0.8821321.2.9166963.0.NADP.reducing..FeFe..hydrogenase.0.0.14.499163.13.283703.0.0.0.610381.0.62703407.3.5285285.1.4583482.8.329583.Tmc.complex.0.1.9529605.0.0.0.0.4.883048.0.0.1.4583482.7.572348.ABC.transporter.of.unknown.substrate.X.0.4.882401.3.171692.0.6641851.0.0.0.0.2.6463964.0.0.alpha.glucoside.ABC.transporter.0.0.97648025.0.0.0.0.0.610381.1.2540681.0.0.0.7572348.Copper.transport.and.blue.copper.proteins.0.6.8353615.1.3592966.0.1.0.0.0.0.0.0.DevBCA.efflux.pump.transporter..of.ABC.type..cyanobacterial.0.0.97648025.0.45309883.1.3283702.0.0.7627007.2.441524.1.8811021.0.8821321.0.7291741.0.Mycobacterial.lipid.and.multidrug.efflux.system.proteins.MmpL..MmpS.0.0.0.0.2.0.0.0.0.0.0.7572348.Sarcosine.oxidases..monomeric.and.heterotetrameric.0.0.0.0.6641851.0.0.0.610381.1.2540681.0.0.0.Lysine.Biosynthesis.via.alpha.aminoadipate.AAA.0.0.0.0.6641851.0.0.7627007.2.441524.1.2540681.0.0.0.Tricarballylate.Utilization.0.0.0.1.3283702.0.0.0.0.0.0.0.7572348.RuBisCO.operon.0.0.1.3592966.1.9925554.0.0.0.0.62703407.0.0.0.D.galacturonate.utilization..oxidative.pathway.0.0.0.0.0.0.0.0.62703407.0.2.9166963.0.Coenzyme.B.synthesis.0.0.0.0.6641851.0.0.0.0.62703407.32.63889.234.79405.0.Coenzyme.F420.synthesis.0.0.0.0.0.0.0.0.122.61636.625.63135.0.Methanofuran.biosynthesis.0.0.0.0.0.0.0.0.37.04955.282.19037.0.Mycofactocin.system.cluster.0.0.0.45309883.0.0.0.1.831143.0.62703407.0.0.0.Riboflavin..FMN.and.FAD.biosynthesis.in.Archaea.0.0.0.45309883.0.0.0.0.0.101.4452.518.44275.0.Mycobacterial.heme.acquisition.system.0.0.0.45309883.1.3283702.0.0.0.0.0.2.1875222.0.Mycobacterial.HadABC.proteins...3R..hydroxyacyl.ACP.dehydrates.of.FASII..0.0.0.45309883.0.6641851.0.0.0.0.1.7642642.0.0.Phosphonate..phosphite..dehydrogenase.0.0.0.0.0.0.0.0.0.1.4583482.0.Sulfurtransferase.and.Ssec.cluster.0.0.0.0.0.0.1.220762.0.0.8821321.0.0.Archease.0.0.0.0.0.0.0.0.14.114114.55.417233.0.Mycobacterial.FadE.proteins.Acyl.CoA.dehydrogenase.0.1.9529605.0.0.0.0.7627007.1.831143.0.0.0.0.Nicotinate.catabolism..anaerobic.0.0.1.8123953.21.253923.0.0.2.441524.3.7622042.7.057057.0.5.300644.Prefoldin.0.0.0.0.0.0.0.0.21.171171.109.376114.0.N.N.diacetylbacillosamine	Timepoint	treatment	-1.75955751213803e-08	3.08785832315523e-07	11	3	0.987585209716257	0.999075791261131
Diphthamide.biosynthesis	Timepoint	treatment	3.06393018526312e-05	2.79166401519718e-05	11	2	0.323606675038958	0.999075791261131
Twin.arginine.translocation.system.related.cluster	Timepoint	treatment	1.52182646278821e-06	1.72400209504642e-06	11	8	0.615691532224889	0.999075791261131
Ribosome.LSU..eukaryotic.and.archaeal	Timepoint	treatment	0.000202527438035407	0.000184021641777474	11	2	0.321766525572737	0.999075791261131
Ribosome.SSU..eukaryotic.and.archaeal	Timepoint	treatment	0.000181762530865908	0.000165286431804864	11	2	0.322305283723418	0.999075791261131
Translation.elongation.factors..eukaryotic.and.archaeal	Timepoint	treatment	4.45050314255513e-05	4.04003050765639e-05	11	2	0.321125588500274	0.999075791261131
Translation.initiation.factors..eukaryotic.and.archaeal	Timepoint	treatment	8.6227365585053e-05	7.8457756961482e-05	11	2	0.322701938611307	0.999075791261131
Sigma54.dependent.transcription.related.gene.cluster.2	Timepoint	treatment	-3.19863285043488e-07	3.42848698845054e-07	11	5	0.886544968072382	0.999075791261131
Box.C.D.RNA.guided.RNA.methyltransferase	Timepoint	treatment	2.7709772217025e-05	2.5199074103275e-05	11	2	0.322334250710004	0.999075791261131
Exosome	Timepoint	treatment	2.73271593860973e-05	2.49281824361821e-05	11	2	0.324379176102605	0.999075791261131
mRNA.3.end.processing.factor.containing.cluster	Timepoint	treatment	9.37781282716068e-07	8.46507906214901e-07	11	1	0.699572352706164	0.999075791261131
Ribonuclease.P..archaeal.and.eukaryal	Timepoint	treatment	3.36391138039355e-05	3.06163678508715e-05	11	2	0.322883200995935	0.999075791261131
Ribosome.biogenesis..archaeal	Timepoint	treatment	6.14519265408513e-05	5.59728396175739e-05	11	2	0.323390471609195	0.999075791261131
tRNA.splicing	Timepoint	treatment	2.51463078034041e-05	2.25821957863558e-05	11	3	0.317229565630616	0.999075791261131
RNA.polymerase..archaeal	Timepoint	treatment	0.000108607401171612	9.88191921988577e-05	11	2	0.322688301009356	0.999075791261131
RNA.polymerase..archaeal.initiation.factors	Timepoint	treatment	3.00675272514443e-05	2.73296651979874e-05	11	2	0.322001883008562	0.999075791261131
Transcription.elongation.factors..archaeal	Timepoint	treatment	5.20340563314372e-05	4.72193725854371e-05	11	2	0.320899802435747	0.999075791261131
Bacillus.subtilis.yydFGHIJ.operon	Timepoint	treatment	3.21980318887929e-07	2.90642275131385e-07	11	1	0.896011242976952	0.999075791261131
Gallic.acid.utilization	Timepoint	treatment	4.78277210057999e-07	2.8960586162459e-07	11	2	0.879918497640513	0.999075791261131
Thiazole.oxazole.modified.microcins	Timepoint	treatment	-2.22516840745692e-07	1.69697693000255e-07	11	3	0.947823328631598	0.999075791261131
Quinolone..Fluoroquinolone..resistance.via.Pentapeptide.repeat.proteins	Timepoint	treatment	-1.07739542231549e-06	1.7706568325368e-06	11	7	0.700694974766986	0.999075791261131
Zwittermicin.A.resistance	Timepoint	treatment	-3.46282691591774e-07	3.76828620669226e-07	11	2	0.873695607165663	0.999075791261131
Stress.response.and.cell.wall.lysis.cluster	Timepoint	treatment	-9.61170994457582e-07	7.7628924880471e-07	11	8	0.705173842986003	0.999075791261131
Ectoine..hydroxyectoine.uptake.and.catabolism	Timepoint	treatment	8.08190478097942e-07	2.26296219404219e-07	11	4	0.890466332094077	0.999075791261131
Glycine.betaine.synthesis.from.choline	Timepoint	treatment	-1.10797102598804e-07	5.99680123517992e-07	11	6	0.938496738377668	0.999075791261131
Pore.forming.cytolytic.toxins	Timepoint	treatment	-4.38063734277033e-07	4.8429687302484e-07	11	1	0.833499255301963	0.999075791261131
ATP.dependent.RNA.helicases..bacterial	Timepoint	treatment	9.8780966873892e-08	0.000216154172059864	11	11	0.999645341455763	0.999645341455763
