"row"	"column"	"cor"	"p"
"893"	"3218_V2_D1"	"Negative"	0.897180008518385	0
"894"	"3218_V2_D1_PowerFecal_DNA"	"Negative"	0.903269831041917	0
"895"	"3218_V6_D29_CTAB_DNA"	"Negative"	0.832815229923495	0
"896"	"3218_V6_D29"	"Negative"	0.844696588252761	0
"897"	"3218_V6_D29_PowerFecal_DNA"	"Negative"	NA	NA
"898"	"AM_ST7_DNA"	"Negative"	0.799039234126122	0
"899"	"AM_ST7"	"Negative"	0.793662645424117	0
"900"	"FP_ST38_DNA"	"Negative"	0.729247654441641	0
"901"	"FP_ST38"	"Negative"	0.732902063210702	0
"902"	"LC_ST100_DNA"	"Negative"	0.613091366665304	0
"903"	"LC_ST100"	"Negative"	0.612885531641455	0
"904"	"1103_V2_D1_CTAB_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	0.799327375600401	0
"905"	"1103_V2_D1"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	0.849796493266368	0
"906"	"1103_V2_D1_PowerFecal_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	0.804990392236602	0
"907"	"1103_V6_D29_CTAB_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	0.708549185720163	0
"908"	"1103_V6_D29"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	0.823243226809587	0
"909"	"1103_V6_D29_PowerFecal_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	0.803431959450183	0
"910"	"2103_V2_D1_CTAB_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	0.876596986187808	0
"911"	"2103_V2_D1"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	0.887338653830236	0
"912"	"2103_V2_D1_PowerFecal_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	0.852050623725396	0
"913"	"2103_V6_D29_CTAB_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	0.792712840593738	0
"914"	"2103_V6_D29"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	0.854555448693279	0
"915"	"2103_V6_D29_PowerFecal_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	0.818057051693229	0
"916"	"2202_V2_D1_CTAB_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	0.758064701566346	0
"917"	"2202_V2_D1"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	0.795869109164794	0
"918"	"2202_V2_D1_PowerFecal_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	0.740903070985062	0
"919"	"2202_V5_D22_CTAB_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	0.745896532004718	0
"920"	"2202_V5_D22"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	0.80904729991165	0
"921"	"2202_V5_D22_PowerFecal_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	0.739047640295225	0
"922"	"3204_V2_D1_CTAB_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	0.694701346486672	0
"923"	"3204_V2_D1"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	0.802364043641205	0
"924"	"3204_V2_D1_PowerFecal_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	0.708370654691154	0
"925"	"3204_V6_D29_CTAB_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	0.714235029696605	0
"926"	"3204_V6_D29"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	0.739289621885163	0
"927"	"3204_V6_D29_PowerFecal_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	0.728278967770381	0
"928"	"3216_V2_D1_CTAB_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	0.74875658141477	0
"929"	"3216_V2_D1"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	0.745234850135069	0
"930"	"3216_V2_D1_PowerFecal_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	0.77877898764407	0
"931"	"3216_V6_D29_CTAB_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	0.831964684526996	0
"932"	"3216_V6_D29"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	0.824418745731537	0
"933"	"3216_V6_D29_PowerFecal_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	0.835477561251865	0
"934"	"3218_V2_D1_CTAB_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	0.820324151094889	0
"935"	"3218_V2_D1"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	0.87615598191734	0
"936"	"3218_V2_D1_PowerFecal_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	0.878239611712185	0
"937"	"3218_V6_D29_CTAB_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	0.786898191532744	0
"938"	"3218_V6_D29"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	0.818721613866044	0
"939"	"3218_V6_D29_PowerFecal_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	NA	NA
"940"	"AM_ST7_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	0.81780442914225	0
"941"	"AM_ST7"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	0.809668493543915	0
"942"	"FP_ST38_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	0.719390175745867	0
"943"	"FP_ST38"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	0.724780297057688	0
"944"	"LC_ST100_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	0.618908750410624	0
"945"	"LC_ST100"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	0.618666179364266	0
"946"	"Negative"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	0.841374796204597	0
"947"	"1103_V2_D1_CTAB_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard"	0.804113050063125	0
"948"	"1103_V2_D1"	"ZymoBIOMICS_Gut_Microbiome_Standard"	0.856148835652976	0
"949"	"1103_V2_D1_PowerFecal_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard"	0.809700193530431	0
"950"	"1103_V6_D29_CTAB_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard"	0.711139268421546	0
"951"	"1103_V6_D29"	"ZymoBIOMICS_Gut_Microbiome_Standard"	0.82559872169744	0
"952"	"1103_V6_D29_PowerFecal_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard"	0.80078993869831	0
"953"	"2103_V2_D1_CTAB_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard"	0.872666381693422	0
"954"	"2103_V2_D1"	"ZymoBIOMICS_Gut_Microbiome_Standard"	0.884258171612242	0
"955"	"2103_V2_D1_PowerFecal_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard"	0.847646375195197	0
"956"	"2103_V6_D29_CTAB_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard"	0.794499685697087	0
"957"	"2103_V6_D29"	"ZymoBIOMICS_Gut_Microbiome_Standard"	0.85417585499462	0
"958"	"2103_V6_D29_PowerFecal_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard"	0.814571492809946	0
"959"	"2202_V2_D1_CTAB_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard"	0.760491701521571	0
"960"	"2202_V2_D1"	"ZymoBIOMICS_Gut_Microbiome_Standard"	0.798094309619075	0
"961"	"2202_V2_D1_PowerFecal_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard"	0.7434367676058	0
"962"	"2202_V5_D22_CTAB_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard"	0.746787619386589	0
"963"	"2202_V5_D22"	"ZymoBIOMICS_Gut_Microbiome_Standard"	0.807886675341009	0
"964"	"2202_V5_D22_PowerFecal_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard"	0.737844192510797	0
"965"	"3204_V2_D1_CTAB_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard"	0.697162952791057	0
"966"	"3204_V2_D1"	"ZymoBIOMICS_Gut_Microbiome_Standard"	0.803128555921176	0
"967"	"3204_V2_D1_PowerFecal_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard"	0.710393677004059	0
"968"	"3204_V6_D29_CTAB_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard"	0.71647884866574	0
"969"	"3204_V6_D29"	"ZymoBIOMICS_Gut_Microbiome_Standard"	0.741962646656412	0
"970"	"3204_V6_D29_PowerFecal_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard"	0.731001112533973	0
"971"	"3216_V2_D1_CTAB_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard"	0.753729599816929	0
"972"	"3216_V2_D1"	"ZymoBIOMICS_Gut_Microbiome_Standard"	0.750707941547254	0
"973"	"3216_V2_D1_PowerFecal_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard"	0.782166691776519	0
"974"	"3216_V6_D29_CTAB_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard"	0.836028945795917	0
"975"	"3216_V6_D29"	"ZymoBIOMICS_Gut_Microbiome_Standard"	0.829599250061341	0
"976"	"3216_V6_D29_PowerFecal_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard"	0.838917766531671	0
"977"	"3218_V2_D1_CTAB_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard"	0.823857862380945	0
"978"	"3218_V2_D1"	"ZymoBIOMICS_Gut_Microbiome_Standard"	0.870950685770238	0
"979"	"3218_V2_D1_PowerFecal_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard"	0.865171247761156	0
"980"	"3218_V6_D29_CTAB_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard"	0.790802010151907	0
"981"	"3218_V6_D29"	"ZymoBIOMICS_Gut_Microbiome_Standard"	0.822796735192212	0
"982"	"3218_V6_D29_PowerFecal_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard"	NA	NA
"983"	"AM_ST7_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard"	0.809296450125912	0
"984"	"AM_ST7"	"ZymoBIOMICS_Gut_Microbiome_Standard"	0.800097393170134	0
"985"	"FP_ST38_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard"	0.716620048682385	0
"986"	"FP_ST38"	"ZymoBIOMICS_Gut_Microbiome_Standard"	0.722189032901305	0
"987"	"LC_ST100_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard"	0.622434271582496	0
"988"	"LC_ST100"	"ZymoBIOMICS_Gut_Microbiome_Standard"	0.622193224558667	0
"989"	"Negative"	"ZymoBIOMICS_Gut_Microbiome_Standard"	0.826437280627701	0
"990"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	"ZymoBIOMICS_Gut_Microbiome_Standard"	0.997775054838449	0
"991"	"1103_V2_D1_CTAB_DNA"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	0.816541927690916	0
"992"	"1103_V2_D1"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	0.802335758290571	0
"993"	"1103_V2_D1_PowerFecal_DNA"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	0.811373236146054	0
"994"	"1103_V6_D29_CTAB_DNA"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	0.770296671725589	0
"995"	"1103_V6_D29"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	0.838352915411386	0
"996"	"1103_V6_D29_PowerFecal_DNA"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	0.810680886701555	0
"997"	"2103_V2_D1_CTAB_DNA"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	0.839471980395848	0
"998"	"2103_V2_D1"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	0.841707374500715	0
"999"	"2103_V2_D1_PowerFecal_DNA"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	0.828539604187463	0
"1000"	"2103_V6_D29_CTAB_DNA"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	0.809732150499947	0
"1001"	"2103_V6_D29"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	0.785942675859994	0
"1002"	"2103_V6_D29_PowerFecal_DNA"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	0.811948926472005	0
"1003"	"2202_V2_D1_CTAB_DNA"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	0.806911457295926	0
"1004"	"2202_V2_D1"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	0.821333911078056	0
"1005"	"2202_V2_D1_PowerFecal_DNA"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	0.791594837042855	0
"1006"	"2202_V5_D22_CTAB_DNA"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	0.785962683206134	0
"1007"	"2202_V5_D22"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	0.825053751009766	0
"1008"	"2202_V5_D22_PowerFecal_DNA"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	0.775859781888601	0
"1009"	"3204_V2_D1_CTAB_DNA"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	0.759034569935562	0
"1010"	"3204_V2_D1"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	0.845359644837493	0
"1011"	"3204_V2_D1_PowerFecal_DNA"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	0.769420430584007	0
"1012"	"3204_V6_D29_CTAB_DNA"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	0.774912929226385	0
"1013"	"3204_V6_D29"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	0.808799327071009	0
"1014"	"3204_V6_D29_PowerFecal_DNA"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	0.790195699307924	0
"1015"	"3216_V2_D1_CTAB_DNA"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	0.783070183320027	0
"1016"	"3216_V2_D1"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	0.760741539545972	0
"1017"	"3216_V2_D1_PowerFecal_DNA"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	0.795806997690833	0
"1018"	"3216_V6_D29_CTAB_DNA"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	0.841160167740439	0
"1019"	"3216_V6_D29"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	0.83447275919032	0
"1020"	"3216_V6_D29_PowerFecal_DNA"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	0.848357623185694	0
"1021"	"3218_V2_D1_CTAB_DNA"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	0.824649429576433	0
"1022"	"3218_V2_D1"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	0.8338309966539	0
"1023"	"3218_V2_D1_PowerFecal_DNA"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	0.800720460511862	0
"1024"	"3218_V6_D29_CTAB_DNA"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	0.811172287205553	0
"1025"	"3218_V6_D29"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	0.832766714435561	0
"1026"	"3218_V6_D29_PowerFecal_DNA"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	NA	NA
"1027"	"AM_ST7_DNA"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	0.733231655881454	0
"1028"	"AM_ST7"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	0.723137823756884	0
"1029"	"FP_ST38_DNA"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	0.703014537205951	0
"1030"	"FP_ST38"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	0.706126808561268	0
"1031"	"LC_ST100_DNA"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	0.713141903613282	0
"1032"	"LC_ST100"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	0.712906675455963	0
"1033"	"Negative"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	0.878381386331541	0
"1034"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	0.798308879578476	0
"1035"	"ZymoBIOMICS_Gut_Microbiome_Standard"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	0.791331861439916	0
"1036"	"1103_V2_D1_CTAB_DNA"	"ZymoBIOMICS_Microbial_Community_Standard"	0.817007182776235	0
"1037"	"1103_V2_D1"	"ZymoBIOMICS_Microbial_Community_Standard"	0.801682552524584	0
"1038"	"1103_V2_D1_PowerFecal_DNA"	"ZymoBIOMICS_Microbial_Community_Standard"	0.81012349956847	0
"1039"	"1103_V6_D29_CTAB_DNA"	"ZymoBIOMICS_Microbial_Community_Standard"	0.770385844988591	0
"1040"	"1103_V6_D29"	"ZymoBIOMICS_Microbial_Community_Standard"	0.83666460260176	0
"1041"	"1103_V6_D29_PowerFecal_DNA"	"ZymoBIOMICS_Microbial_Community_Standard"	0.806317767817478	0
"1042"	"2103_V2_D1_CTAB_DNA"	"ZymoBIOMICS_Microbial_Community_Standard"	0.837633469632757	0
"1043"	"2103_V2_D1"	"ZymoBIOMICS_Microbial_Community_Standard"	0.840348259609428	0
"1044"	"2103_V2_D1_PowerFecal_DNA"	"ZymoBIOMICS_Microbial_Community_Standard"	0.825052659323879	0
"1045"	"2103_V6_D29_CTAB_DNA"	"ZymoBIOMICS_Microbial_Community_Standard"	0.815412782878937	0
"1046"	"2103_V6_D29"	"ZymoBIOMICS_Microbial_Community_Standard"	0.796668341724864	0
"1047"	"2103_V6_D29_PowerFecal_DNA"	"ZymoBIOMICS_Microbial_Community_Standard"	0.812790776142953	0
"1048"	"2202_V2_D1_CTAB_DNA"	"ZymoBIOMICS_Microbial_Community_Standard"	0.809120234450771	0
"1049"	"2202_V2_D1"	"ZymoBIOMICS_Microbial_Community_Standard"	0.824689136324728	0
"1050"	"2202_V2_D1_PowerFecal_DNA"	"ZymoBIOMICS_Microbial_Community_Standard"	0.793430882281372	0
"1051"	"2202_V5_D22_CTAB_DNA"	"ZymoBIOMICS_Microbial_Community_Standard"	0.786270460005816	0
"1052"	"2202_V5_D22"	"ZymoBIOMICS_Microbial_Community_Standard"	0.824105974861716	0
"1053"	"2202_V5_D22_PowerFecal_DNA"	"ZymoBIOMICS_Microbial_Community_Standard"	0.774054722308742	0
"1054"	"3204_V2_D1_CTAB_DNA"	"ZymoBIOMICS_Microbial_Community_Standard"	0.759724430026308	0
"1055"	"3204_V2_D1"	"ZymoBIOMICS_Microbial_Community_Standard"	0.846545411932664	0
"1056"	"3204_V2_D1_PowerFecal_DNA"	"ZymoBIOMICS_Microbial_Community_Standard"	0.771095790621483	0
"1057"	"3204_V6_D29_CTAB_DNA"	"ZymoBIOMICS_Microbial_Community_Standard"	0.776494452016588	0
"1058"	"3204_V6_D29"	"ZymoBIOMICS_Microbial_Community_Standard"	0.81545025042474	0
"1059"	"3204_V6_D29_PowerFecal_DNA"	"ZymoBIOMICS_Microbial_Community_Standard"	0.794012990564992	0
"1060"	"3216_V2_D1_CTAB_DNA"	"ZymoBIOMICS_Microbial_Community_Standard"	0.782743796525796	0
"1061"	"3216_V2_D1"	"ZymoBIOMICS_Microbial_Community_Standard"	0.760378604225798	0
"1062"	"3216_V2_D1_PowerFecal_DNA"	"ZymoBIOMICS_Microbial_Community_Standard"	0.794077698885343	0
"1063"	"3216_V6_D29_CTAB_DNA"	"ZymoBIOMICS_Microbial_Community_Standard"	0.845950649148954	0
"1064"	"3216_V6_D29"	"ZymoBIOMICS_Microbial_Community_Standard"	0.837514120752761	0
"1065"	"3216_V6_D29_PowerFecal_DNA"	"ZymoBIOMICS_Microbial_Community_Standard"	0.851135181059752	0
"1066"	"3218_V2_D1_CTAB_DNA"	"ZymoBIOMICS_Microbial_Community_Standard"	0.82538074944615	0
"1067"	"3218_V2_D1"	"ZymoBIOMICS_Microbial_Community_Standard"	0.831018105995107	0
"1068"	"3218_V2_D1_PowerFecal_DNA"	"ZymoBIOMICS_Microbial_Community_Standard"	0.79332609553753	0
"1069"	"3218_V6_D29_CTAB_DNA"	"ZymoBIOMICS_Microbial_Community_Standard"	0.810827475367406	0
"1070"	"3218_V6_D29"	"ZymoBIOMICS_Microbial_Community_Standard"	0.832975285071808	0
"1071"	"3218_V6_D29_PowerFecal_DNA"	"ZymoBIOMICS_Microbial_Community_Standard"	NA	NA
"1072"	"AM_ST7_DNA"	"ZymoBIOMICS_Microbial_Community_Standard"	0.720987598487953	0
"1073"	"AM_ST7"	"ZymoBIOMICS_Microbial_Community_Standard"	0.710438517535305	0
"1074"	"FP_ST38_DNA"	"ZymoBIOMICS_Microbial_Community_Standard"	0.698319251576592	0
"1075"	"FP_ST38"	"ZymoBIOMICS_Microbial_Community_Standard"	0.701670943252629	0
"1076"	"LC_ST100_DNA"	"ZymoBIOMICS_Microbial_Community_Standard"	0.680900735589708	0
"1077"	"LC_ST100"	"ZymoBIOMICS_Microbial_Community_Standard"	0.68067178857315	0
"1078"	"Negative"	"ZymoBIOMICS_Microbial_Community_Standard"	0.859625275261352	0
"1079"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	"ZymoBIOMICS_Microbial_Community_Standard"	0.777480457752631	0
"1080"	"ZymoBIOMICS_Gut_Microbiome_Standard"	"ZymoBIOMICS_Microbial_Community_Standard"	0.772425507955133	0
"1081"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	"ZymoBIOMICS_Microbial_Community_Standard"	0.968378436242065	0
"1082"	"1103_V2_D1_CTAB_DNA"	"1103_V2_D1_pb"	0.649106447255147	0
"1083"	"1103_V2_D1"	"1103_V2_D1_pb"	0.639130287547345	0
"1084"	"1103_V2_D1_PowerFecal_DNA"	"1103_V2_D1_pb"	0.633160432872024	0
"1085"	"1103_V6_D29_CTAB_DNA"	"1103_V2_D1_pb"	0.602834882638453	0
"1086"	"1103_V6_D29"	"1103_V2_D1_pb"	0.659020115163337	0
"1087"	"1103_V6_D29_PowerFecal_DNA"	"1103_V2_D1_pb"	0.639207040593605	0
"1088"	"2103_V2_D1_CTAB_DNA"	"1103_V2_D1_pb"	0.689111768875249	0
"1089"	"2103_V2_D1"	"1103_V2_D1_pb"	0.698476843851538	0
"1090"	"2103_V2_D1_PowerFecal_DNA"	"1103_V2_D1_pb"	0.677111465606207	0
"1091"	"2103_V6_D29_CTAB_DNA"	"1103_V2_D1_pb"	0.677079441719308	0
"1092"	"2103_V6_D29"	"1103_V2_D1_pb"	0.692015656880892	0
"1093"	"2103_V6_D29_PowerFecal_DNA"	"1103_V2_D1_pb"	0.674324216950253	0
"1094"	"2202_V2_D1_CTAB_DNA"	"1103_V2_D1_pb"	0.638562537356258	0
"1095"	"2202_V2_D1"	"1103_V2_D1_pb"	0.657514798700224	0
"1096"	"2202_V2_D1_PowerFecal_DNA"	"1103_V2_D1_pb"	0.623864161612216	0
"1097"	"2202_V5_D22_CTAB_DNA"	"1103_V2_D1_pb"	0.6215044182922	0
"1098"	"2202_V5_D22"	"1103_V2_D1_pb"	0.661786854963147	0
"1099"	"2202_V5_D22_PowerFecal_DNA"	"1103_V2_D1_pb"	0.613982451744659	0
"1100"	"3204_V2_D1_CTAB_DNA"	"1103_V2_D1_pb"	0.595391029224992	0
"1101"	"3204_V2_D1"	"1103_V2_D1_pb"	0.677386777515635	0
"1102"	"3204_V2_D1_PowerFecal_DNA"	"1103_V2_D1_pb"	0.612923012200459	0
"1103"	"3204_V6_D29_CTAB_DNA"	"1103_V2_D1_pb"	0.614551068895604	0
"1104"	"3204_V6_D29"	"1103_V2_D1_pb"	0.640782154941453	0
"1105"	"3204_V6_D29_PowerFecal_DNA"	"1103_V2_D1_pb"	0.628972799905031	0
"1106"	"3216_V2_D1_CTAB_DNA"	"1103_V2_D1_pb"	0.618478439317462	0
"1107"	"3216_V2_D1"	"1103_V2_D1_pb"	0.610026954225298	0
"1108"	"3216_V2_D1_PowerFecal_DNA"	"1103_V2_D1_pb"	0.629102005010501	0
"1109"	"3216_V6_D29_CTAB_DNA"	"1103_V2_D1_pb"	0.66033451657463	0
"1110"	"3216_V6_D29"	"1103_V2_D1_pb"	0.663775277128951	0
"1111"	"3216_V6_D29_PowerFecal_DNA"	"1103_V2_D1_pb"	0.665602037739409	0
"1112"	"3218_V2_D1_CTAB_DNA"	"1103_V2_D1_pb"	0.670176476950074	0
"1113"	"3218_V2_D1"	"1103_V2_D1_pb"	0.698260805424059	0
"1114"	"3218_V2_D1_PowerFecal_DNA"	"1103_V2_D1_pb"	0.669120867507892	0
"1115"	"3218_V6_D29_CTAB_DNA"	"1103_V2_D1_pb"	0.654453079966718	0
"1116"	"3218_V6_D29"	"1103_V2_D1_pb"	0.671042869142195	0
"1117"	"3218_V6_D29_PowerFecal_DNA"	"1103_V2_D1_pb"	NA	NA
"1118"	"AM_ST7_DNA"	"1103_V2_D1_pb"	0.58159006183202	0
"1119"	"AM_ST7"	"1103_V2_D1_pb"	0.574326087423606	0
"1120"	"FP_ST38_DNA"	"1103_V2_D1_pb"	0.673077054974617	0
"1121"	"FP_ST38"	"1103_V2_D1_pb"	0.674735633807943	0
"1122"	"LC_ST100_DNA"	"1103_V2_D1_pb"	0.466685964862135	0
"1123"	"LC_ST100"	"1103_V2_D1_pb"	0.466721316841744	0
"1124"	"Negative"	"1103_V2_D1_pb"	0.617717575298222	0
"1125"	"ZymoBIOMICS_Gut_Microbiome_Standard_DNA"	"1103_V2_D1_pb"	0.575393968797865	0
"1126"	"ZymoBIOMICS_Gut_Microbiome_Standard"	"1103_V2_D1_pb"	0.571812824499146	0
"1127"	"ZymoBIOMICS_Microbial_Community_Standard_DNA"	"1103_V2_D1_pb"	0.586373353671494	0
"1128"	"ZymoBIOMICS_Microbial_Community_Standard"	"1103_V2_D1_pb"	0.594369939106627	0
"1129"	"1103_V2_D1_CTAB_DNA"	"1103_V6_D29_pb"	0.637347939357635	0
"1130"	"1103_V2_D1"	"1103_V6_D29_pb"	0.622744166597629	0
"1131"	"1103_V2_D1_PowerFecal_DNA"	"1103_V6_D29_pb"	0.618967819333327	0
"1132"	"1103_V6_D29_CTAB_DNA"	"1103_V6_D29_pb"	0.595583096662736	0
"1133"	"1103_V6_D29"	"1103_V6_D29_pb"	0.653122246361949	0
"1134"	"1103_V6_D29_PowerFecal_DNA"	"1103_V6_D29_pb"	0.647342873623839	0
"1135"	"2103_V2_D1_CTAB_DNA"	"1103_V6_D29_pb"	0.699418733226461	0
"1136"	"2103_V2_D1"	"1103_V6_D29_pb"	0.708848341390058	0
"1137"	"2103_V2_D1_PowerFecal_DNA"	"1103_V6_D29_pb"	0.69066619515504	0
"1138"	"2103_V6_D29_CTAB_DNA"	"1103_V6_D29_pb"	0.675444064567842	0
"1139"	"2103_V6_D29"	"1103_V6_D29_pb"	0.698693722449858	0
"1140"	"2103_V6_D29_PowerFecal_DNA"	"1103_V6_D29_pb"	0.686859163761817	0
"1141"	"2202_V2_D1_CTAB_DNA"	"1103_V6_D29_pb"	0.633962002079105	0
"1142"	"2202_V2_D1"	"1103_V6_D29_pb"	0.653058024876436	0
"1143"	"2202_V2_D1_PowerFecal_DNA"	"1103_V6_D29_pb"	0.618066747628949	0
"1144"	"2202_V5_D22_CTAB_DNA"	"1103_V6_D29_pb"	0.620664559416039	0
"1145"	"2202_V5_D22"	"1103_V6_D29_pb"	0.667325837431357	0
"1146"	"2202_V5_D22_PowerFecal_DNA"	"1103_V6_D29_pb"	0.619348004568827	0
"1147"	"3204_V2_D1_CTAB_DNA"	"1103_V6_D29_pb"	0.588500090589209	0
